id,topic,geo_level,geo,year,number
103,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Fordham - Bronx Pk,2009,62.6
104,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Pelham - Throgs Neck,2009,47.8
105,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Crotona -Tremont,2009,78.9
106,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),High Bridge - Morrisania,2009,76.6
107,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Hunts Point - Mott Haven,2009,78
201,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Greenpoint,2009,20.4
202,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Downtown - Heights - Slope,2009,27.7
203,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2009,54.1
204,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East New York,2009,43.4
205,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Sunset Park,2009,24.7
206,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Borough Park,2009,12.3
207,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East Flatbush - Flatbush,2009,25.9
208,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Canarsie - Flatlands,2009,25.3
209,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2009,10.6
210,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2009,19.7
211,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Williamsburg - Bushwick,2009,55.3
301,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Washington Heights,2009,26.4
302,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Central Harlem - Morningside Heights,2009,49.2
303,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East Harlem,2009,87.8
304,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Upper West Side,2009,15.4
305,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Upper East Side,2009,5.3
306,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Chelsea - Clinton,2009,15
307,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Gramercy Park - Murray Hill,2009,7.3
308,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Greenwich Village - SoHo,2009,7.2
309,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Union Square - Lower East Side,2009,27.8
310,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Lower Manhattan,2009,7.2
401,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Long Island City - Astoria,2009,16.7
402,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),West Queens,2009,12.3
403,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Flushing - Clearview,2009,9.9
404,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bayside - Little Neck,2009,10.1
405,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Ridgewood - Forest Hills,2009,11.3
406,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Fresh Meadows,2009,12.7
407,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Southwest Queens,2009,15.5
408,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Jamaica,2009,25.1
409,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Southeast Queens,2009,15.9
410,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Rockaways,2009,33.1
501,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Port Richmond,2009,37.7
502,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Stapleton - St. George,2009,32
503,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Willowbrook,2009,14.3
504,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),South Beach - Tottenville,2009,12.5
101,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Kingsbridge - Riverdale,2010,29.3
102,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Northeast Bronx,2010,34.1
103,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Fordham - Bronx Pk,2010,52.8
104,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Pelham - Throgs Neck,2010,44
105,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Crotona -Tremont,2010,74.8
106,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),High Bridge - Morrisania,2010,67.9
107,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Hunts Point - Mott Haven,2010,68.7
201,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Greenpoint,2010,14.9
202,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Downtown - Heights - Slope,2010,22.5
203,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2010,47.1
204,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East New York,2010,41.5
205,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Sunset Park,2010,23.8
206,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Borough Park,2010,13.4
207,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East Flatbush - Flatbush,2010,26.8
208,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Canarsie - Flatlands,2010,22
209,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2010,9.5
210,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2010,19.8
211,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Williamsburg - Bushwick,2010,52.5
301,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Washington Heights,2010,24.4
302,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Central Harlem - Morningside Heights,2010,44.2
303,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East Harlem,2010,69.6
304,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Upper West Side,2010,13.1
305,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Upper East Side,2010,5.3
306,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Chelsea - Clinton,2010,13.3
307,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Gramercy Park - Murray Hill,2010,8.9
308,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Greenwich Village - SoHo,2010,3.6
309,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Union Square - Lower East Side,2010,23.8
310,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Lower Manhattan,2010,10.6
401,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Long Island City - Astoria,2010,15
402,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),West Queens,2010,11.1
403,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Flushing - Clearview,2010,9.7
404,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bayside - Little Neck,2010,5.6
405,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Ridgewood - Forest Hills,2010,12.8
406,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Fresh Meadows,2010,11.4
407,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Southwest Queens,2010,15.7
408,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Jamaica,2010,26.3
409,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Southeast Queens,2010,15.4
410,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Rockaways,2010,32.7
501,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Port Richmond,2010,31.2
502,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Stapleton - St. George,2010,26.9
503,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Willowbrook,2010,13.6
504,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),South Beach - Tottenville,2010,12.9
101,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Kingsbridge - Riverdale,2011,23.6
102,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Northeast Bronx,2011,32.3
103,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Fordham - Bronx Pk,2011,52.9
104,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Pelham - Throgs Neck,2011,43
105,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Crotona -Tremont,2011,65.8
106,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),High Bridge - Morrisania,2011,62.3
107,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Hunts Point - Mott Haven,2011,67.3
201,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Greenpoint,2011,14.2
202,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Downtown - Heights - Slope,2011,24.6
203,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2011,42.8
204,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East New York,2011,42.3
205,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Sunset Park,2011,23.5
206,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Borough Park,2011,13
207,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East Flatbush - Flatbush,2011,25.9
208,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Canarsie - Flatlands,2011,23.6
209,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2011,9.3
210,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2011,20.3
211,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Williamsburg - Bushwick,2011,53
301,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Washington Heights,2011,24.1
302,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Central Harlem - Morningside Heights,2011,40.9
303,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East Harlem,2011,67.8
304,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Upper West Side,2011,11.8
305,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Upper East Side,2011,6
306,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Chelsea - Clinton,2011,10.9
307,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Gramercy Park - Murray Hill,2011,7.4
308,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Greenwich Village - SoHo,2011,3
309,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Union Square - Lower East Side,2011,22.1
310,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Lower Manhattan,2011,6.7
401,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Long Island City - Astoria,2011,17.3
402,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),West Queens,2011,11.3
403,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Flushing - Clearview,2011,11.1
404,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bayside - Little Neck,2011,8.1
405,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Ridgewood - Forest Hills,2011,13.2
406,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Fresh Meadows,2011,11.2
407,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Southwest Queens,2011,13.3
408,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Jamaica,2011,22.2
409,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Southeast Queens,2011,14.7
410,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Rockaways,2011,33.2
501,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Port Richmond,2011,29.5
502,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Stapleton - St. George,2011,28.7
503,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Willowbrook,2011,14.5
504,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),South Beach - Tottenville,2011,15.3
101,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Kingsbridge - Riverdale,2012,21.7
102,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Northeast Bronx,2012,32.7
103,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Fordham - Bronx Pk,2012,48.5
104,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Pelham - Throgs Neck,2012,35.4
105,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Crotona -Tremont,2012,56.7
106,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),High Bridge - Morrisania,2012,57.2
107,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Hunts Point - Mott Haven,2012,60.2
201,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Greenpoint,2012,11.9
202,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Downtown - Heights - Slope,2012,19.5
203,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2012,39.9
204,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East New York,2012,37.5
205,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Sunset Park,2012,20.1
206,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Borough Park,2012,10.5
207,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East Flatbush - Flatbush,2012,25.3
208,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Canarsie - Flatlands,2012,21.8
209,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2012,8.1
210,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2012,19.7
211,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Williamsburg - Bushwick,2012,51.5
301,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Washington Heights,2012,21.6
302,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Central Harlem - Morningside Heights,2012,40.1
303,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East Harlem,2012,58.6
304,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Upper West Side,2012,12.5
305,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Upper East Side,2012,4.8
306,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Chelsea - Clinton,2012,11.2
307,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Gramercy Park - Murray Hill,2012,5.3
308,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Greenwich Village - SoHo,2012,3.8
309,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Union Square - Lower East Side,2012,19.7
310,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Lower Manhattan,2012,9.6
401,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Long Island City - Astoria,2012,16.9
402,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),West Queens,2012,11.4
403,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Flushing - Clearview,2012,9.5
404,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bayside - Little Neck,2012,6.3
405,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Ridgewood - Forest Hills,2012,14.3
406,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Fresh Meadows,2012,9.7
407,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Southwest Queens,2012,14.1
408,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Jamaica,2012,20.4
409,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Southeast Queens,2012,13.3
410,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Rockaways,2012,23.1
501,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Port Richmond,2012,33.8
502,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Stapleton - St. George,2012,27.1
503,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Willowbrook,2012,12.6
504,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),South Beach - Tottenville,2012,15.9
101,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Kingsbridge - Riverdale,2013,20.9
102,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Northeast Bronx,2013,28.8
103,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Fordham - Bronx Pk,2013,46.6
104,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Pelham - Throgs Neck,2013,31.6
105,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Crotona -Tremont,2013,51.6
106,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),High Bridge - Morrisania,2013,58.2
107,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Hunts Point - Mott Haven,2013,70.5
201,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Greenpoint,2013,14.1
202,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Downtown - Heights - Slope,2013,19.8
203,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bedford Stuyvesant - Crown Heights,2013,40.9
204,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East New York,2013,42.3
205,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Sunset Park,2013,20.2
206,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Borough Park,2013,8.6
207,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East Flatbush - Flatbush,2013,25.7
208,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Canarsie - Flatlands,2013,20.6
209,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bensonhurst - Bay Ridge,2013,9.8
210,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Coney Island - Sheepshead Bay,2013,19.4
211,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Williamsburg - Bushwick,2013,44.3
301,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Washington Heights,2013,19.5
302,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Central Harlem - Morningside Heights,2013,41.4
303,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),East Harlem,2013,55.5
304,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Upper West Side,2013,12.9
305,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Upper East Side,2013,5.7
306,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Chelsea - Clinton,2013,12.3
307,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Gramercy Park - Murray Hill,2013,6.1
308,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Greenwich Village - SoHo,2013,3.3
309,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Union Square - Lower East Side,2013,20.8
310,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Lower Manhattan,2013,7.8
401,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Long Island City - Astoria,2013,15.6
402,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),West Queens,2013,11.3
403,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Flushing - Clearview,2013,7.9
404,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Bayside - Little Neck,2013,6.9
405,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Ridgewood - Forest Hills,2013,13.2
406,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Fresh Meadows,2013,11.2
407,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Southwest Queens,2013,15.6
408,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Jamaica,2013,17.3
409,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Southeast Queens,2013,13.6
410,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Rockaways,2013,26.5
501,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Port Richmond,2013,28
502,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Stapleton - St. George,2013,25.3
503,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),Willowbrook,2013,12.3
504,Asthma Hospitalizations (Youths and Adults),Neighborhood (UHF 42),South Beach - Tottenville,2013,10.4
